,Tipo,Bairro,Quartos,Vagas,Suites,Area,Valor,Condominio,IPTU,Valor m2,Tipo Agregado
21367,Apartamento,Catete,1,0,0,27,1200.0,295.0,30.0,44.44,Residencial
21368,Apartamento,Barra da Tijuca,4,3,2,233,7000.0,4100.0,6500.0,30.04,Residencial
21369,Apartamento,Gávea,2,1,1,80,4000.0,110.0,140.0,50.0,Residencial
21370,Apartamento,Península,1,1,1,66,2800.0,1150.0,120.0,42.42,Residencial
21371,Flat,Copacabana,1,0,0,55,1800.0,1933.0,190.0,32.73,Residencial
21372,Apartamento,Del Castilho,1,1,0,55,800.0,350.0,0.0,14.55,Residencial
21373,Apartamento,Abolição,1,0,0,42,800.0,260.0,16.0,19.05,Residencial
21374,Apartamento,Copacabana,1,0,0,30,2700.0,0.0,0.0,90.0,Residencial
21375,Apartamento,Copacabana,3,2,2,123,4200.0,1450.0,320.0,34.15,Residencial
21376,Apartamento,Lins de Vasconcelos,2,0,0,53,1100.0,285.0,16.0,20.75,Residencial
21377,Apartamento,Barra da Tijuca,2,1,1,65,1500.0,1000.0,0.0,23.08,Residencial
21378,Casa de Condomínio,Humaitá,6,2,2,450,8000.0,0.0,0.0,17.78,Residencial
21379,Apartamento,Copacabana,3,2,1,200,7000.0,2200.0,661.0,35.0,Residencial
21380,Apartamento,Botafogo,1,0,0,28,1300.0,500.0,0.0,46.43,Residencial
21381,Apartamento,Barra da Tijuca,1,1,0,68,1600.0,900.0,235.0,23.53,Residencial
21382,Apartamento,Barra da Tijuca,3,2,2,141,5000.0,1500.0,4630.0,35.46,Residencial
21383,Apartamento,Ipanema,5,2,2,300,16000.0,2100.0,0.0,53.33,Residencial
21384,Apartamento,Ipanema,3,2,1,140,5000.0,2500.0,600.0,35.71,Residencial
21385,Quitinete,Flamengo,1,0,0,35,1700.0,400.0,53.0,48.57,Residencial
21386,Apartamento,Copacabana,4,0,2,130,8500.0,730.0,1400.0,65.38,Residencial
21387,Apartamento,São Cristóvão,1,0,0,33,780.0,0.0,0.0,23.64,Residencial
21388,Apartamento,Barra da Tijuca,3,3,1,306,9000.0,2300.0,170.0,29.41,Residencial
21389,Apartamento,Centro,1,0,0,45,1350.0,450.0,50.0,30.0,Residencial
21390,Apartamento,Leblon,3,3,1,293,12000.0,3240.0,1612.0,40.96,Residencial
21391,Casa de Condomínio,Méier,2,0,0,70,1200.0,200.0,80.0,17.14,Residencial
21392,Apartamento,Méier,2,1,0,58,1100.0,652.0,35.0,18.97,Residencial
21393,Apartamento,Leblon,2,1,2,140,8000.0,1500.0,650.0,57.14,Residencial
21394,Apartamento,Botafogo,3,1,1,82,3000.0,900.0,173.0,36.59,Residencial
21395,Apartamento,Ipanema,2,1,1,80,8000.0,2613.0,570.0,100.0,Residencial
21396,Apartamento,Flamengo,1,0,0,45,1500.0,465.0,67.0,33.33,Residencial
21397,Apartamento,Vila da Penha,2,1,0,60,1400.0,440.0,0.0,23.33,Residencial
21398,Apartamento,Botafogo,4,2,1,170,6000.0,2150.0,358.0,35.29,Residencial
21399,Apartamento,Jardim Botânico,3,1,0,73,2700.0,1060.0,168.0,36.99,Residencial
21400,Apartamento,Ipanema,2,1,2,115,8000.0,2154.0,387.0,69.57,Residencial
21401,Apartamento,Pechincha,2,1,1,70,1700.0,650.0,590.0,24.29,Residencial
21402,Quitinete,Centro,1,0,0,34,900.0,330.0,0.0,26.47,Residencial
21403,Casa de Condomínio,Vargem Grande,2,1,0,61,1400.0,570.0,16.0,22.95,Residencial
21404,Apartamento,Ipanema,3,0,1,110,3000.0,1600.0,293.0,27.27,Residencial
21405,Quitinete,Leblon,1,0,0,22,1690.0,350.0,27.0,76.82,Residencial
21406,Casa,São Conrado,4,3,2,380,10000.0,0.0,730.0,26.32,Residencial
21407,Apartamento,Laranjeiras,3,0,0,110,2600.0,780.0,60.0,23.64,Residencial
21408,Apartamento,Barra da Tijuca,4,4,4,435,18000.0,5000.0,1100.0,41.38,Residencial
21409,Apartamento,Barra da Tijuca,3,2,3,142,4600.0,1638.0,399.0,32.39,Residencial
21410,Apartamento,Laranjeiras,2,0,0,60,2300.0,1228.0,110.0,38.33,Residencial
21411,Apartamento,Flamengo,5,3,0,800,35000.0,3400.0,2000.0,43.75,Residencial
21412,Apartamento,Gávea,1,1,1,50,2900.0,400.0,10.0,58.0,Residencial
21413,Apartamento,Copacabana,3,1,0,100,5000.0,1.0,1.0,50.0,Residencial
21414,Flat,Ipanema,2,2,2,67,3480.0,2000.0,320.0,51.94,Residencial
21415,Apartamento,Tijuca,3,1,0,100,2000.0,800.0,0.0,20.0,Residencial
21416,Apartamento,Recreio dos Bandeirantes,3,2,1,100,2200.0,600.0,0.0,22.0,Residencial
21417,Apartamento,Grajaú,2,0,0,79,1700.0,323.0,79.0,21.52,Residencial
21418,Apartamento,Lagoa,4,4,4,285,15000.0,4500.0,0.0,52.63,Residencial
21419,Apartamento,Barra da Tijuca,3,3,1,297,7500.0,2360.0,934.0,25.25,Residencial
21420,Apartamento,Barra da Tijuca,2,1,0,75,1150.0,1160.0,0.0,15.33,Residencial
21421,Loft,Jacarepaguá,1,1,0,35,2000.0,0.0,0.0,57.14,Residencial
21422,Quitinete,Copacabana,1,0,0,29,1300.0,1020.0,0.0,44.83,Residencial
21423,Casa,Santa Teresa,1,0,0,70,1400.0,0.0,21.0,20.0,Residencial
21424,Apartamento,São Cristóvão,2,1,1,56,1400.0,560.0,0.0,25.0,Residencial
21425,Apartamento,São Conrado,2,1,2,87,2500.0,732.0,275.0,28.74,Residencial
21426,Casa,Madureira,3,0,0,112,1200.0,0.0,0.0,10.71,Residencial
21427,Apartamento,Recreio dos Bandeirantes,3,1,3,76,2100.0,1100.0,1200.0,27.63,Residencial
21428,Casa de Condomínio,Recreio dos Bandeirantes,5,8,3,1000,23900.0,1320.0,1061.0,23.9,Residencial
21429,Casa de Condomínio,Recreio dos Bandeirantes,4,2,4,175,4250.0,900.0,350.0,24.29,Residencial
21430,Casa,Bento Ribeiro,1,0,0,38,600.0,0.0,0.0,15.79,Residencial
21431,Apartamento,Ipanema,4,2,3,380,30000.0,2300.0,0.0,78.95,Residencial
21432,Apartamento,Ipanema,1,1,0,40,2300.0,649.0,96.0,57.5,Residencial
21433,Apartamento,Santa Teresa,3,1,1,75,2700.0,613.0,0.0,36.0,Residencial
21434,Apartamento,Jardim Botânico,2,2,1,83,3500.0,1630.0,250.0,42.17,Residencial
21435,Apartamento,Flamengo,3,1,0,92,2500.0,950.0,144.0,27.17,Residencial
21436,Apartamento,Tijuca,4,2,1,135,3000.0,1350.0,200.0,22.22,Residencial
21437,Apartamento,Recreio dos Bandeirantes,2,1,1,82,1600.0,813.0,160.0,19.51,Residencial
21438,Apartamento,Recreio dos Bandeirantes,4,3,1,300,3500.0,999.0,406.0,11.67,Residencial
21439,Apartamento,Barra da Tijuca,1,1,0,75,1900.0,984.0,280.0,25.33,Residencial
21440,Apartamento,Copacabana,3,1,0,160,2500.0,2200.0,300.0,15.62,Residencial
21441,Apartamento,Copacabana,3,2,1,180,7000.0,1600.0,330.0,38.89,Residencial
21442,Apartamento,Gávea,3,1,1,138,7000.0,1600.0,482.0,50.72,Residencial
21443,Loft,Jacarepaguá,1,0,0,40,1000.0,200.0,76.0,25.0,Residencial
21444,Apartamento,Leblon,1,1,0,62,3990.0,950.0,0.0,64.35,Residencial
21445,Apartamento,Leblon,4,2,1,150,13900.0,1800.0,370.0,92.67,Residencial
21446,Apartamento,Centro,1,0,0,24,750.0,322.0,21.0,31.25,Residencial
21447,Apartamento,Estácio,2,1,0,83,1600.0,751.0,0.0,19.28,Residencial
21448,Apartamento,Centro,2,1,0,62,2380.0,680.0,0.0,38.39,Residencial
21449,Apartamento,Penha,2,1,0,52,1000.0,170.0,0.0,19.23,Residencial
21450,Apartamento,Freguesia (Jacarepaguá),3,1,1,81,1700.0,750.0,950.0,20.99,Residencial
21451,Apartamento,Flamengo,2,0,0,70,2500.0,576.0,119.0,35.71,Residencial
21452,Apartamento,Tijuca,2,1,0,79,2000.0,891.0,0.0,25.32,Residencial
21453,Apartamento,Barra da Tijuca,4,5,3,368,8000.0,5700.0,2100.0,21.74,Residencial
21454,Apartamento,Leblon,2,3,1,170,11000.0,3000.0,0.0,64.71,Residencial
21455,Apartamento,Tijuca,2,1,0,76,2500.0,724.0,0.0,32.89,Residencial
21456,Apartamento,Méier,2,0,0,60,1100.0,370.0,17.0,18.33,Residencial
21457,Apartamento,Flamengo,1,1,1,60,2900.0,1000.0,200.0,48.33,Residencial
21458,Casa de Condomínio,Barra da Tijuca,6,4,5,1000,30000.0,2700.0,1800.0,30.0,Residencial
21459,Apartamento,Recreio dos Bandeirantes,2,1,1,60,1500.0,620.0,0.0,25.0,Residencial
21460,Apartamento,Praça Seca,2,1,1,60,1300.0,500.0,401.0,21.67,Residencial
21461,Apartamento,Botafogo,2,1,1,90,2950.0,1026.0,215.0,32.78,Residencial
21462,Apartamento,Barra da Tijuca,2,1,0,65,1350.0,695.0,94.0,20.77,Residencial
21463,Casa de Condomínio,Barra da Tijuca,4,3,2,220,3900.0,1100.0,960.0,17.73,Residencial
21464,Apartamento,Botafogo,2,1,1,71,3200.0,875.0,0.0,45.07,Residencial
21465,Apartamento,Barra da Tijuca,4,4,2,500,28000.0,8000.0,2000.0,56.0,Residencial
21466,Apartamento,Freguesia (Jacarepaguá),2,1,2,125,2300.0,928.0,214.0,18.4,Residencial
21467,Apartamento,Copacabana,3,1,0,105,2500.0,1400.0,220.0,23.81,Residencial
21468,Apartamento,Botafogo,1,0,0,41,1750.0,474.0,25.0,42.68,Residencial
21469,Apartamento,Méier,2,1,0,85,1100.0,180.0,79.0,12.94,Residencial
21470,Casa,Jardim Botânico,4,0,3,280,10000.0,0.0,520.0,35.71,Residencial
21471,Apartamento,Leme,3,0,0,67,3000.0,1200.0,0.0,44.78,Residencial
21472,Apartamento,Lagoa,2,1,1,82,2800.0,1270.0,234.0,34.15,Residencial
21473,Apartamento,Vargem Pequena,2,1,0,45,1200.0,295.0,27.0,26.67,Residencial
21474,Apartamento,Barra da Tijuca,1,1,1,65,1000.0,2650.0,180.0,15.38,Residencial
21475,Apartamento,Ipanema,2,1,1,100,10900.0,4400.0,400.0,109.0,Residencial
21476,Apartamento,Barra da Tijuca,3,1,1,110,2900.0,720.0,280.0,26.36,Residencial
21477,Apartamento,Copacabana,3,0,0,120,2700.0,1187.0,305.0,22.5,Residencial
21478,Apartamento,Botafogo,2,1,1,80,3800.0,1040.0,182.0,47.5,Residencial
21479,Casa de Vila,São Cristóvão,1,0,0,33,1400.0,0.0,53.0,42.42,Residencial
21480,Apartamento,Lagoa,4,4,2,370,25000.0,4900.0,1700.0,67.57,Residencial
21481,Apartamento,Recreio dos Bandeirantes,2,1,0,76,1600.0,478.0,157.0,21.05,Residencial
21482,Apartamento,Tijuca,2,1,0,70,2000.0,526.0,764.0,28.57,Residencial
21483,Apartamento,Copacabana,4,1,1,152,5500.0,2400.0,1900.0,36.18,Residencial
21484,Flat,Jacarepaguá,1,1,0,35,1100.0,950.0,20.0,31.43,Residencial
21485,Casa de Condomínio,Barra da Tijuca,5,4,5,850,32000.0,1510.0,15804.0,37.65,Residencial
21486,Casa,Recreio dos Bandeirantes,3,3,1,120,2200.0,926.0,260.0,18.33,Residencial
21487,Apartamento,Barra da Tijuca,2,2,0,161,3000.0,3329.0,451.0,18.63,Residencial
21488,Apartamento,Recreio dos Bandeirantes,3,2,0,110,2500.0,754.0,2181.0,22.73,Residencial
21489,Apartamento,Leme,3,1,1,240,10000.0,1300.0,500.0,41.67,Residencial
21490,Apartamento,Glória,1,0,0,39,900.0,246.0,0.0,23.08,Residencial
21491,Apartamento,Tijuca,2,0,0,58,1300.0,470.0,24.0,22.41,Residencial
21492,Apartamento,Andaraí,3,0,0,90,1650.0,250.0,70.0,18.33,Residencial
21493,Apartamento,Leblon,1,0,1,90,6000.0,600.0,138.0,66.67,Residencial
21494,Apartamento,Catete,0,0,0,30,1000.0,445.0,29.0,33.33,Residencial
21495,Apartamento,Copacabana,2,1,0,80,2600.0,845.0,90.0,32.5,Residencial
21496,Apartamento,Copacabana,4,1,0,150,7000.0,1500.0,0.0,46.67,Residencial
21497,Apartamento,Tijuca,1,0,0,40,1200.0,398.0,25.0,30.0,Residencial
21498,Apartamento,Flamengo,3,0,0,210,3500.0,1530.0,342.0,16.67,Residencial
21499,Apartamento,Copacabana,3,1,1,131,4000.0,1480.0,0.0,30.53,Residencial
21500,Apartamento,Glória,2,0,1,117,3100.0,0.0,43.0,26.5,Residencial
21501,Apartamento,Laranjeiras,2,0,0,70,2700.0,750.0,97.0,38.57,Residencial
21502,Apartamento,Campo Grande,4,2,1,140,2000.0,600.0,0.0,14.29,Residencial
21503,Apartamento,Barra da Tijuca,2,2,1,140,1900.0,950.0,180.0,13.57,Residencial
21504,Casa,Campo Grande,6,4,0,180,10000.0,0.0,0.0,55.56,Residencial
21505,Apartamento,Ipanema,3,2,1,130,6000.0,2200.0,500.0,46.15,Residencial
21506,Apartamento,Tijuca,1,0,0,50,1100.0,350.0,21.0,22.0,Residencial
21507,Apartamento,Barra da Tijuca,3,2,1,210,7500.0,2800.0,5800.0,35.71,Residencial
21508,Apartamento,Lagoa,5,2,2,490,18000.0,2420.0,950.0,36.73,Residencial
21509,Apartamento,São Conrado,3,2,1,170,9000.0,1600.0,0.0,52.94,Residencial
21510,Apartamento,Copacabana,2,0,0,74,2200.0,950.0,0.0,29.73,Residencial
21511,Casa,Vila Isabel,3,0,0,90,2000.0,0.0,0.0,22.22,Residencial
21512,Apartamento,Lagoa,3,2,1,117,4900.0,1100.0,587.0,41.88,Residencial
21513,Apartamento,Barra da Tijuca,4,3,2,150,4500.0,2000.0,0.0,30.0,Residencial
21514,Apartamento,Taquara,1,1,0,49,800.0,465.0,35.0,16.33,Residencial
21515,Apartamento,Glória,2,0,0,65,1800.0,538.0,68.0,27.69,Residencial
21516,Apartamento,Freguesia (Jacarepaguá),4,3,1,103,2250.0,1000.0,1626.0,21.84,Residencial
21517,Apartamento,Laranjeiras,2,1,1,90,3300.0,1865.0,258.0,36.67,Residencial
21518,Apartamento,Camorim,3,2,1,84,2000.0,900.0,824.0,23.81,Residencial
21519,Apartamento,Botafogo,1,1,1,38,1500.0,480.0,24.0,39.47,Residencial
21520,Apartamento,Penha,3,1,0,70,1200.0,200.0,0.0,17.14,Residencial
21521,Quitinete,Botafogo,1,1,0,64,4000.0,0.0,0.0,62.5,Residencial
21522,Apartamento,Ipanema,2,1,0,56,2600.0,990.0,204.0,46.43,Residencial
21523,Apartamento,Ipanema,3,1,2,138,7500.0,1920.0,337.0,54.35,Residencial
21524,Casa,Freguesia (Jacarepaguá),4,3,0,318,4500.0,0.0,0.0,14.15,Residencial
21525,Apartamento,Botafogo,3,0,0,118,3000.0,1039.0,122.0,25.42,Residencial
21526,Apartamento,Barra da Tijuca,4,3,4,231,6900.0,2750.0,448.0,29.87,Residencial
21527,Apartamento,Recreio dos Bandeirantes,2,1,1,63,1600.0,700.0,0.0,25.4,Residencial
21528,Apartamento,Ipanema,3,0,2,205,20000.0,3020.0,1200.0,97.56,Residencial
21529,Apartamento,Recreio dos Bandeirantes,2,1,1,160,3500.0,750.0,0.0,21.88,Residencial
21530,Casa de Condomínio,Recreio dos Bandeirantes,4,6,4,600,8000.0,1800.0,3600.0,13.33,Residencial
21531,Apartamento,Ipanema,2,0,1,60,5000.0,350.0,0.0,83.33,Residencial
21532,Apartamento,Ipanema,3,2,2,230,29500.0,3200.0,0.0,128.26,Residencial
21533,Apartamento,Méier,1,0,0,52,1200.0,320.0,0.0,23.08,Residencial
21534,Casa de Vila,Piedade,2,0,1,80,1300.0,0.0,0.0,16.25,Residencial
21535,Apartamento,Flamengo,3,1,1,205,5000.0,1750.0,530.0,24.39,Residencial
21536,Apartamento,Pechincha,2,1,0,50,1000.0,500.0,141.0,20.0,Residencial
21537,Apartamento,Tijuca,3,1,1,93,3000.0,1558.0,0.0,32.26,Residencial
21538,Apartamento,Catete,2,0,0,70,2700.0,600.0,72.0,38.57,Residencial
21539,Apartamento,São Conrado,5,3,3,302,11000.0,3800.0,650.0,36.42,Residencial
21540,Apartamento,Leblon,4,2,2,220,17000.0,6000.0,762.0,77.27,Residencial
21541,Apartamento,Flamengo,1,0,0,38,2980.0,350.0,50.0,78.42,Residencial
21542,Apartamento,Cascadura,3,1,0,65,1350.0,300.0,0.0,20.77,Residencial
21543,Apartamento,Curicica,2,1,1,52,1300.0,524.0,0.0,25.0,Residencial
21544,Apartamento,Recreio dos Bandeirantes,3,2,1,194,2000.0,2128.0,0.0,10.31,Residencial
21545,Apartamento,Copacabana,3,2,1,300,25000.0,2700.0,1400.0,83.33,Residencial
21546,Apartamento,Barra da Tijuca,4,3,1,160,5800.0,2300.0,33470.0,36.25,Residencial
21547,Apartamento,Ipanema,4,1,1,230,13500.0,1700.0,795.0,58.7,Residencial
21548,Apartamento,Recreio dos Bandeirantes,3,3,2,180,3800.0,1400.0,350.0,21.11,Residencial
21549,Apartamento,Barra da Tijuca,4,3,4,148,1500.0,1600.0,196.0,10.14,Residencial
21550,Apartamento,Catete,2,1,1,84,3300.0,1336.0,166.0,39.29,Residencial
21551,Apartamento,Botafogo,2,1,1,74,3400.0,1563.0,130.0,45.95,Residencial
21552,Apartamento,Copacabana,2,1,0,64,2600.0,1030.0,89.0,40.62,Residencial
21553,Apartamento,Vaz Lobo,2,1,0,60,800.0,374.0,0.0,13.33,Residencial
21554,Apartamento,Vila Isabel,2,0,0,80,1000.0,500.0,25.0,12.5,Residencial
21555,Apartamento,Vila Isabel,2,2,0,61,1700.0,641.0,50.0,27.87,Residencial
21556,Apartamento,Humaitá,2,1,1,80,2750.0,754.0,107.0,34.38,Residencial
21557,Casa,Barra da Tijuca,5,1,2,244,7000.0,1624.0,618.0,28.69,Residencial
21558,Quitinete,Flamengo,1,0,0,27,1300.0,467.0,54.0,48.15,Residencial
21559,Apartamento,Leblon,4,0,1,170,6700.0,2290.0,0.0,39.41,Residencial
21560,Apartamento,Copacabana,2,0,0,64,2490.0,552.0,73.0,38.91,Residencial
21561,Apartamento,Campo Grande,2,1,0,75,1200.0,0.0,0.0,16.0,Residencial
21562,Apartamento,Tijuca,3,2,1,135,2500.0,1240.0,0.0,18.52,Residencial
21563,Apartamento,Tijuca,3,0,0,100,1600.0,450.0,104.0,16.0,Residencial
21564,Apartamento,Botafogo,2,1,1,80,4350.0,1100.0,244.0,54.38,Residencial
21565,Apartamento,Ipanema,4,2,2,182,7500.0,4000.0,618.0,41.21,Residencial
21566,Apartamento,Barra da Tijuca,1,1,0,58,1900.0,1100.0,0.0,32.76,Residencial
21567,Apartamento,Tijuca,3,1,0,148,2200.0,990.0,196.0,14.86,Residencial
21568,Apartamento,Vila Isabel,3,0,0,75,1500.0,580.0,0.0,20.0,Residencial
21569,Apartamento,Tijuca,3,0,0,96,1800.0,1000.0,96.0,18.75,Residencial
21570,Apartamento,Barra da Tijuca,3,2,1,92,2850.0,1165.0,273.0,30.98,Residencial
21571,Apartamento,Copacabana,3,1,0,105,3500.0,1000.0,1200.0,33.33,Residencial
21572,Quitinete,Centro,1,0,0,42,650.0,460.0,0.0,15.48,Residencial
21573,Casa,Ramos,1,0,1,50,800.0,0.0,0.0,16.0,Residencial
21574,Apartamento,Humaitá,2,1,0,70,2900.0,900.0,0.0,41.43,Residencial
21575,Apartamento,Copacabana,3,0,0,110,2700.0,1000.0,220.0,24.55,Residencial
21576,Apartamento,Recreio dos Bandeirantes,3,3,1,110,2200.0,569.0,173.0,20.0,Residencial
21577,Quitinete,Engenho Novo,1,0,0,30,700.0,100.0,500.0,23.33,Residencial
21578,Apartamento,Ipanema,3,2,1,140,10800.0,1917.0,181.0,77.14,Residencial
21579,Casa de Condomínio,Recreio dos Bandeirantes,5,3,5,350,6000.0,495.0,296.0,17.14,Residencial
21580,Apartamento,Vila Isabel,2,1,0,84,1700.0,550.0,108.0,20.24,Residencial
21581,Apartamento,Copacabana,3,2,1,200,6500.0,1600.0,0.0,32.5,Residencial
21582,Apartamento,Ipanema,4,2,2,257,8000.0,2700.0,680.0,31.13,Residencial
21583,Apartamento,Tijuca,3,2,1,110,2250.0,900.0,0.0,20.45,Residencial
21584,Apartamento,Glória,2,0,0,70,2200.0,580.0,82.0,31.43,Residencial
21585,Apartamento,Copacabana,3,1,1,130,6300.0,1420.0,238.0,48.46,Residencial
21586,Apartamento,Copacabana,2,0,1,140,7800.0,1300.0,198.0,55.71,Residencial
21587,Apartamento,Copacabana,1,0,0,45,1300.0,570.0,59.0,28.89,Residencial
21588,Apartamento,Barra da Tijuca,1,2,1,102,3800.0,1500.0,0.0,37.25,Residencial
21589,Apartamento,Copacabana,4,1,0,155,5000.0,1500.0,230.0,32.26,Residencial
21590,Apartamento,Copacabana,3,1,1,171,8000.0,1374.0,537.0,46.78,Residencial
21591,Apartamento,Campo Grande,2,1,0,47,800.0,221.0,0.0,17.02,Residencial
21592,Apartamento,Ipanema,1,0,0,60,3000.0,0.0,0.0,50.0,Residencial
21593,Casa,Barra da Tijuca,6,4,5,600,29000.0,1300.0,0.0,48.33,Residencial
21594,Apartamento,Ipanema,3,1,2,250,11500.0,2300.0,1037.0,46.0,Residencial
21595,Quitinete,Lapa,0,0,0,25,800.0,350.0,0.0,32.0,Residencial
21596,Apartamento,Cachambi,2,0,0,60,1300.0,250.0,20.0,21.67,Residencial
21597,Apartamento,Flamengo,1,0,0,43,1800.0,432.0,58.0,41.86,Residencial
21598,Apartamento,Jardim Botânico,2,1,1,80,3500.0,755.0,270.0,43.75,Residencial
21599,Apartamento,Freguesia (Jacarepaguá),1,1,1,70,1500.0,640.0,0.0,21.43,Residencial
21600,Apartamento,Méier,2,0,0,83,1400.0,240.0,0.0,16.87,Residencial
21601,Apartamento,Recreio dos Bandeirantes,2,2,1,105,1800.0,754.0,253.0,17.14,Residencial
21602,Apartamento,Olaria,2,1,0,90,1500.0,300.0,50.0,16.67,Residencial
21603,Casa de Condomínio,Itanhangá,4,4,2,543,10000.0,1340.0,1040.0,18.42,Residencial
21604,Apartamento,Freguesia (Jacarepaguá),2,1,0,52,1200.0,270.0,35.0,23.08,Residencial
21605,Apartamento,Botafogo,2,1,2,52,2500.0,1156.0,0.0,48.08,Residencial
21606,Apartamento,Barra da Tijuca,5,3,4,300,6000.0,3350.0,713.0,20.0,Residencial
21607,Apartamento,Engenho de Dentro,2,1,0,80,1100.0,368.0,70.0,13.75,Residencial
21608,Apartamento,Barra da Tijuca,1,0,0,67,2500.0,1553.0,266.0,37.31,Residencial
21609,Apartamento,Engenho Novo,2,1,0,50,1000.0,43593.0,0.0,20.0,Residencial
21610,Apartamento,Recreio dos Bandeirantes,2,1,1,82,2000.0,740.0,180.0,24.39,Residencial
21611,Apartamento,Jacarepaguá,3,1,1,71,1700.0,600.0,0.0,23.94,Residencial
21612,Apartamento,Copacabana,4,0,0,190,6000.0,1000.0,0.0,31.58,Residencial
21613,Apartamento,Laranjeiras,4,0,0,110,2600.0,767.0,127.0,23.64,Residencial
21614,Apartamento,Engenho de Dentro,2,1,1,73,1200.0,750.0,0.0,16.44,Residencial
21615,Apartamento,Laranjeiras,4,1,0,308,13500.0,1700.0,0.0,43.83,Residencial
21616,Apartamento,Tijuca,2,1,1,70,2200.0,680.0,70.0,31.43,Residencial
21617,Apartamento,Botafogo,3,0,1,88,2500.0,572.0,152.0,28.41,Residencial
21618,Apartamento,Tijuca,3,1,1,106,2000.0,900.0,0.0,18.87,Residencial
21619,Flat,Ipanema,1,1,1,50,6500.0,0.0,0.0,130.0,Residencial
21620,Apartamento,Copacabana,3,0,2,116,3900.0,700.0,0.0,33.62,Residencial
21621,Apartamento,Copacabana,3,0,1,120,9000.0,2600.0,280.0,75.0,Residencial
21622,Apartamento,Ipanema,4,0,1,200,10900.0,3700.0,923.0,54.5,Residencial
21623,Apartamento,Lagoa,1,1,0,70,2200.0,1350.0,303.0,31.43,Residencial
21624,Casa de Condomínio,Recreio dos Bandeirantes,3,2,3,260,5200.0,1650.0,0.0,20.0,Residencial
21625,Apartamento,Barra da Tijuca,2,1,1,68,2800.0,160.0,750.0,41.18,Residencial
21626,Quitinete,Centro,1,0,0,32,800.0,278.0,20.0,25.0,Residencial
21627,Apartamento,Flamengo,3,0,1,170,6000.0,1600.0,564.0,35.29,Residencial
21628,Apartamento,Vila Isabel,2,0,0,45,1100.0,270.0,0.0,24.44,Residencial
21629,Apartamento,Copacabana,3,0,1,166,4600.0,1800.0,2693.0,27.71,Residencial
21630,Apartamento,Barra da Tijuca,1,1,0,68,1800.0,1305.0,280.0,26.47,Residencial
21631,Apartamento,Leblon,2,1,0,88,4000.0,976.0,0.0,45.45,Residencial
21632,Apartamento,Pechincha,2,1,1,75,1200.0,460.0,0.0,16.0,Residencial
21633,Casa de Condomínio,Vargem Grande,3,0,1,250,2200.0,260.0,0.0,8.8,Residencial
21634,Apartamento,Catete,2,1,0,100,3400.0,600.0,166.0,34.0,Residencial
21635,Apartamento,Campo Grande,2,0,0,65,800.0,0.0,0.0,12.31,Residencial
21636,Apartamento,Vista Alegre,2,0,0,55,900.0,0.0,0.0,16.36,Residencial
21637,Apartamento,Leblon,2,1,2,150,4500.0,2200.0,0.0,30.0,Residencial
21638,Casa,Campo Grande,2,1,0,70,1200.0,0.0,0.0,17.14,Residencial
21639,Apartamento,Barra da Tijuca,3,3,3,230,9000.0,3300.0,1700.0,39.13,Residencial
21640,Casa de Condomínio,Recreio dos Bandeirantes,4,3,4,460,8500.0,995.0,873.0,18.48,Residencial
21641,Apartamento,Barra da Tijuca,4,2,2,167,4000.0,2100.0,0.0,23.95,Residencial
21642,Apartamento,Barra da Tijuca,4,3,4,230,16000.0,0.0,0.0,69.57,Residencial
21643,Casa de Vila,Curicica,1,0,0,24,500.0,60.0,250.0,20.83,Residencial
21644,Apartamento,Tijuca,2,2,1,100,1600.0,810.0,138.0,16.0,Residencial
21645,Apartamento,Ipanema,3,2,1,250,9500.0,1750.0,550.0,38.0,Residencial
21646,Apartamento,Recreio dos Bandeirantes,3,1,1,80,1500.0,1100.0,118.0,18.75,Residencial
21647,Apartamento,Leblon,1,0,0,70,2700.0,1070.0,176.0,38.57,Residencial
21648,Casa de Condomínio,Jacarepaguá,4,5,1,200,2800.0,400.0,0.0,14.0,Residencial
21649,Apartamento,Ipanema,2,1,0,40,3200.0,830.0,106.0,80.0,Residencial
21650,Apartamento,Leblon,2,1,1,136,6200.0,2000.0,450.0,45.59,Residencial
21651,Apartamento,Barra da Tijuca,5,4,5,1200,24000.0,7700.0,5800.0,20.0,Residencial
21652,Apartamento,Copacabana,3,0,0,84,2300.0,720.0,127.0,27.38,Residencial
21653,Apartamento,Tijuca,1,0,0,48,1000.0,650.0,47.0,20.83,Residencial
21654,Apartamento,Recreio dos Bandeirantes,4,3,4,300,3500.0,1515.0,431.0,11.67,Residencial
21655,Apartamento,Barra da Tijuca,5,4,5,1147,28000.0,7000.0,55000.0,24.41,Residencial
21656,Apartamento,Vila da Penha,3,1,0,67,1800.0,0.0,0.0,26.87,Residencial
21657,Casa de Vila,Vigário Geral,3,0,1,198,1500.0,0.0,0.0,7.58,Residencial
21658,Casa,Bancários,2,4,1,195,2800.0,0.0,138.0,14.36,Residencial
21659,Apartamento,Madureira,1,0,0,55,700.0,200.0,0.0,12.73,Residencial
21660,Apartamento,Méier,3,1,0,110,1200.0,600.0,0.0,10.91,Residencial
21661,Apartamento,Copacabana,1,0,0,38,1150.0,780.0,0.0,30.26,Residencial
21662,Apartamento,Ipanema,3,1,0,164,5000.0,1700.0,554.0,30.49,Residencial
