,Tipo,Bairro,Quartos,Vagas,Suites,Area,Valor,Condominio,IPTU,Valor m2,Tipo Agregado
5148,Loja/Salão,Centro,0,0,0,100,1500.0,550.0,265.0,15.0,Comercial
5149,Loja/Salão,Ipanema,0,0,0,32,6500.0,0.0,500.0,203.12,Comercial
5150,Conjunto Comercial/Sala,Barra da Tijuca,0,2,0,72,1800.0,2293.0,0.0,25.0,Comercial
5151,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,36,1500.0,800.0,150.0,41.67,Comercial
5152,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,25,900.0,170.0,0.0,36.0,Comercial
5153,Conjunto Comercial/Sala,Glória,0,2,0,100,3900.0,2140.0,381.0,39.0,Comercial
5154,Conjunto Comercial/Sala,Centro,0,1,0,57,5187.0,1596.0,210.0,91.0,Comercial
5155,Conjunto Comercial/Sala,Campo Grande,0,0,0,30,900.0,342.0,0.0,30.0,Comercial
5156,Conjunto Comercial/Sala,Centro,0,0,0,80,300.0,0.0,0.0,3.75,Comercial
5157,Conjunto Comercial/Sala,Campo Grande,0,0,0,35,1500.0,480.0,0.0,42.86,Comercial
5158,Conjunto Comercial/Sala,Jardim Botânico,0,1,0,29,2500.0,760.0,144.0,86.21,Comercial
5159,Loja/Salão,Freguesia (Jacarepaguá),0,1,0,50,2500.0,1000.0,156.0,50.0,Comercial
5160,Conjunto Comercial/Sala,Centro,0,0,0,1550,30000.0,20529.0,62854.0,19.35,Comercial
5161,Conjunto Comercial/Sala,Centro,0,0,0,440,37400.0,5600.0,0.0,85.0,Comercial
5162,Galpão/Depósito/Armazém,Campo Grande,0,0,0,350,10000.0,0.0,0.0,28.57,Comercial
5163,Loja Shopping/ Ct Comercial,Centro,0,0,0,25,1400.0,839.0,121.0,56.0,Comercial
5164,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,34,1500.0,1139.0,328.0,44.12,Comercial
5165,Conjunto Comercial/Sala,Barra da Tijuca,0,2,0,40,1000.0,1350.0,150.0,25.0,Comercial
5166,Conjunto Comercial/Sala,Botafogo,0,0,0,250,11000.0,0.0,780.0,44.0,Comercial
5167,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,32,1100.0,854.0,138.0,34.38,Comercial
5168,Conjunto Comercial/Sala,Centro,0,0,0,300,14000.0,2000.0,0.0,46.67,Comercial
5169,Conjunto Comercial/Sala,Centro,0,0,0,195,12000.0,4747.0,0.0,61.54,Comercial
5170,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,29,600.0,940.0,157.0,20.69,Comercial
5171,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,36,1200.0,1273.0,366.0,33.33,Comercial
5172,Prédio Inteiro,Saúde,0,0,0,1204,50000.0,0.0,50.0,41.53,Comercial
5173,Conjunto Comercial/Sala,Barra da Tijuca,0,18,0,671,74000.0,18117.0,32100.0,110.28,Comercial
5174,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,98,3000.0,872.0,0.0,30.61,Comercial
5175,Conjunto Comercial/Sala,Centro,0,0,0,56,700.0,1353.0,196.0,12.5,Comercial
5176,Loja Shopping/ Ct Comercial,Recreio dos Bandeirantes,0,1,0,0,1600.0,450.0,0.0,inf,Comercial
5177,Prédio Inteiro,Botafogo,0,0,0,128,8000.0,0.0,803.0,62.5,Comercial
5178,Conjunto Comercial/Sala,Botafogo,0,0,0,160,6000.0,2823.0,0.0,37.5,Comercial
5179,Conjunto Comercial/Sala,Barra da Tijuca,0,18,0,930,93000.0,22320.0,0.0,100.0,Comercial
5180,Conjunto Comercial/Sala,Centro,0,0,0,115,2700.0,3400.0,0.0,23.48,Comercial
5181,Loja/Salão,Méier,0,0,0,60,1500.0,0.0,0.0,25.0,Comercial
5182,Prédio Inteiro,Curicica,0,6,0,600,9000.0,0.0,0.0,15.0,Comercial
5183,Prédio Inteiro,Centro,0,0,0,1500,73000.0,0.0,0.0,48.67,Comercial
5184,Conjunto Comercial/Sala,Barra da Tijuca,0,2,0,45,2000.0,1200.0,150.0,44.44,Comercial
5185,Galpão/Depósito/Armazém,Olaria,0,0,0,1200,15000.0,0.0,0.0,12.5,Comercial
5186,Loja Shopping/ Ct Comercial,Barra da Tijuca,0,1,0,61,4500.0,800.0,0.0,73.77,Comercial
5187,Conjunto Comercial/Sala,Benfica,0,0,0,31,500.0,550.0,0.0,16.13,Comercial
5188,Conjunto Comercial/Sala,Leblon,0,0,0,30,3300.0,754.0,177.0,110.0,Comercial
5189,Galpão/Depósito/Armazém,Bonsucesso,0,0,0,1900,10000.0,0.0,0.0,5.26,Comercial
5190,Conjunto Comercial/Sala,Irajá,0,0,0,30,900.0,0.0,0.0,30.0,Comercial
5191,Conjunto Comercial/Sala,Centro,0,1,0,32,1099.0,497.0,84.0,34.34,Comercial
5192,Conjunto Comercial/Sala,Centro,0,0,0,303,7000.0,4769.0,0.0,23.1,Comercial
5193,Conjunto Comercial/Sala,Botafogo,0,7,0,423,30000.0,11235.0,1758.0,70.92,Comercial
5194,Conjunto Comercial/Sala,Centro,0,0,0,262,3000.0,4526.0,13000.0,11.45,Comercial
5195,Conjunto Comercial/Sala,Barra da Tijuca,0,2,0,54,2800.0,1250.0,0.0,51.85,Comercial
5196,Conjunto Comercial/Sala,Del Castilho,0,1,0,29,1200.0,779.0,0.0,41.38,Comercial
5197,Loja/Salão,Centro,0,0,0,485,9000.0,0.0,3528.0,18.56,Comercial
5198,Conjunto Comercial/Sala,Copacabana,0,0,0,20,800.0,329.0,134.0,40.0,Comercial
5199,Prédio Inteiro,Penha,0,1,0,1800,10000.0,0.0,500.0,5.56,Comercial
5200,Conjunto Comercial/Sala,Flamengo,0,7,0,670,50250.0,16750.0,3276.0,75.0,Comercial
5201,Conjunto Comercial/Sala,Centro,0,0,0,21,480.0,320.0,87.0,22.86,Comercial
5202,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,120,3000.0,1256.0,1220.0,25.0,Comercial
5203,Conjunto Comercial/Sala,Centro,0,0,0,770,30000.0,12410.0,2118.0,38.96,Comercial
5204,Conjunto Comercial/Sala,Centro,0,0,0,40,750.0,800.0,0.0,18.75,Comercial
5205,Conjunto Comercial/Sala,Glória,0,10,0,426,15000.0,7000.0,0.0,35.21,Comercial
5206,Galpão/Depósito/Armazém,Penha Circular,0,5,0,300,2500.0,0.0,32.0,8.33,Comercial
5207,Conjunto Comercial/Sala,Méier,0,0,0,15,400.0,586.0,53.0,26.67,Comercial
5208,Conjunto Comercial/Sala,Ipanema,0,4,0,326,29000.0,5921.0,1794.0,88.96,Comercial
5209,Galpão/Depósito/Armazém,Campo Grande,0,0,0,4799,91184.0,13197.0,3599.0,19.0,Comercial
5210,Loja/Salão,Barra da Tijuca,0,1,0,80,3500.0,2173.0,500.0,43.75,Comercial
5211,Prédio Inteiro,Higienópolis,0,0,0,600,6500.0,0.0,4306.0,10.83,Comercial
5212,Conjunto Comercial/Sala,Centro,0,0,0,66,1400.0,2193.0,334.0,21.21,Comercial
5213,Conjunto Comercial/Sala,Centro,0,3,0,400,32000.0,6800.0,0.0,80.0,Comercial
5214,Conjunto Comercial/Sala,Barra da Tijuca,0,36,0,1200,83990.0,44000.0,0.0,69.99,Comercial
5215,Conjunto Comercial/Sala,Centro,0,0,0,530,9000.0,4738.0,1797.0,16.98,Comercial
5216,Galpão/Depósito/Armazém,Gamboa,0,0,0,274,3000.0,350.0,1355.0,10.95,Comercial
5217,Conjunto Comercial/Sala,Barra da Tijuca,1,1,0,38,1600.0,935.0,217.0,42.11,Comercial
5218,Loja/Salão,Campo Grande,0,0,0,108,4000.0,0.0,0.0,37.04,Comercial
5219,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,32,2000.0,700.0,210.0,62.5,Comercial
5220,Conjunto Comercial/Sala,Madureira,0,0,0,30,600.0,150.0,1750.0,20.0,Comercial
5221,Conjunto Comercial/Sala,Barra da Tijuca,0,7,0,254,19000.0,6747.0,1540.0,74.8,Comercial
5222,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,35,1450.0,790.0,188.0,41.43,Comercial
5223,Loja/Salão,Jardim Botânico,0,0,0,120,21850.0,0.0,0.0,182.08,Comercial
5224,Conjunto Comercial/Sala,Freguesia (Jacarepaguá),0,1,0,21,900.0,534.0,68.0,42.86,Comercial
5225,Conjunto Comercial/Sala,Jardim Botânico,0,0,0,30,2000.0,970.0,185.0,66.67,Comercial
5226,Conjunto Comercial/Sala,Leblon,0,3,0,120,20000.0,2400.0,6943.0,166.67,Comercial
5227,Conjunto Comercial/Sala,Barra da Tijuca,0,0,0,26,1600.0,401.0,0.0,61.54,Comercial
5228,Conjunto Comercial/Sala,Ipanema,0,0,0,80,7000.0,1068.0,130.0,87.5,Comercial
5229,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,42,2500.0,1570.0,288.0,59.52,Comercial
5230,Conjunto Comercial/Sala,Centro,0,0,0,659,51464.0,11547.0,0.0,78.09,Comercial
5231,Galpão/Depósito/Armazém,Pavuna,0,6,0,1562,37492.0,10084.0,732.0,24.0,Comercial
5232,Conjunto Comercial/Sala,Centro,0,0,0,540,22000.0,0.0,63.0,40.74,Comercial
5233,Loja/Salão,Barra da Tijuca,0,1,0,77,2500.0,2173.0,4993.0,32.47,Comercial
5234,Conjunto Comercial/Sala,Gardênia Azul,0,0,0,150,2800.0,0.0,0.0,18.67,Comercial
5235,Loja/Salão,Leblon,0,0,0,49,5000.0,2180.0,387.0,102.04,Comercial
5236,Conjunto Comercial/Sala,Inhaúma,0,1,0,30,900.0,750.0,35.0,30.0,Comercial
5237,Conjunto Comercial/Sala,Centro,0,0,0,565,36000.0,13990.0,3446.0,63.72,Comercial
5238,Conjunto Comercial/Sala,Centro,0,0,0,49,900.0,650.0,83.0,18.37,Comercial
5239,Conjunto Comercial/Sala,Jacarepaguá,0,1,0,21,1200.0,350.0,10.0,57.14,Comercial
5240,Conjunto Comercial/Sala,Glória,0,6,0,320,15000.0,7400.0,0.0,46.88,Comercial
5241,Box/Garagem,Centro,0,0,0,0,300.0,0.0,78.0,inf,Comercial
5242,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,30,1000.0,950.0,157.0,33.33,Comercial
5243,Conjunto Comercial/Sala,Barra da Tijuca,0,2,0,65,1500.0,1475.0,264.0,23.08,Comercial
5244,Conjunto Comercial/Sala,Campo Grande,0,1,0,48,4000.0,1650.0,0.0,83.33,Comercial
5245,Conjunto Comercial/Sala,Barra da Tijuca,0,4,0,75,3000.0,2270.0,734.0,40.0,Comercial
5246,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,70,8000.0,1250.0,300.0,114.29,Comercial
5247,Conjunto Comercial/Sala,Centro,0,0,0,142,3200.0,1700.0,289.0,22.54,Comercial
5248,Galpão/Depósito/Armazém,Portuguesa,0,0,0,120,3300.0,0.0,0.0,27.5,Comercial
5249,Conjunto Comercial/Sala,Copacabana,0,0,0,20,800.0,365.0,0.0,40.0,Comercial
5250,Conjunto Comercial/Sala,Tijuca,0,0,0,25,800.0,620.0,21.0,32.0,Comercial
5251,Conjunto Comercial/Sala,Castelo,0,0,0,31,350.0,486.0,45.0,11.29,Comercial
5252,Loja/Salão,Barra da Tijuca,0,0,0,37,4500.0,1213.0,359.0,121.62,Comercial
5253,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,24,700.0,496.0,27.0,29.17,Comercial
5254,Loja/Salão,Flamengo,0,0,0,20,1300.0,385.0,0.0,65.0,Comercial
5255,Conjunto Comercial/Sala,Largo do Machado,0,0,0,28,1300.0,380.0,120.0,46.43,Comercial
5256,Conjunto Comercial/Sala,Centro,0,0,0,1979,154393.0,34640.0,0.0,78.02,Comercial
5257,Loja/Salão,Barra da Tijuca,0,1,0,60,2500.0,859.0,0.0,41.67,Comercial
5258,Conjunto Comercial/Sala,Freguesia (Jacarepaguá),0,1,0,39,800.0,600.0,56.0,20.51,Comercial
5259,Conjunto Comercial/Sala,Centro,0,0,0,25,399.0,380.0,78.0,15.96,Comercial
5260,Conjunto Comercial/Sala,Centro,0,0,0,42,1200.0,1065.0,164.0,28.57,Comercial
5261,Conjunto Comercial/Sala,Centro,0,0,0,30,400.0,500.0,80.0,13.33,Comercial
5262,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,36,2300.0,1000.0,2050.0,63.89,Comercial
5263,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,36,1200.0,800.0,150.0,33.33,Comercial
5264,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,51,2040.0,1000.0,0.0,40.0,Comercial
5265,Conjunto Comercial/Sala,Centro,0,0,0,577,28845.0,8942.0,0.0,49.99,Comercial
5266,Conjunto Comercial/Sala,Cachambi,0,1,0,29,800.0,550.0,0.0,27.59,Comercial
5267,Conjunto Comercial/Sala,Centro,0,0,0,379,15160.0,5613.0,1843.0,40.0,Comercial
5268,Conjunto Comercial/Sala,Ipanema,0,1,0,320,15000.0,7850.0,2377.0,46.88,Comercial
5269,Conjunto Comercial/Sala,Centro,0,0,0,150,1500.0,2334.0,320.0,10.0,Comercial
5270,Conjunto Comercial/Sala,Santo Cristo,0,0,0,75,800.0,0.0,75.0,10.67,Comercial
5271,Conjunto Comercial/Sala,Centro,0,0,0,135,4000.0,1500.0,610.0,29.63,Comercial
5272,Conjunto Comercial/Sala,Jacarepaguá,0,1,0,40,500.0,844.0,53.0,12.5,Comercial
5273,Conjunto Comercial/Sala,Centro,0,0,0,283,9500.0,3600.0,1478.0,33.57,Comercial
5274,Conjunto Comercial/Sala,Barra da Tijuca,0,2,0,150,7900.0,4760.0,1550.0,52.67,Comercial
5275,Conjunto Comercial/Sala,Del Castilho,0,5,0,150,6900.0,3800.0,370.0,46.0,Comercial
5276,Conjunto Comercial/Sala,Cidade Nova,0,0,0,135,3500.0,0.0,0.0,25.93,Comercial
5277,Galpão/Depósito/Armazém,Cidade de Deus,0,90,0,7713,80000.0,0.0,6000.0,10.37,Comercial
5278,Conjunto Comercial/Sala,Curicica,0,1,0,22,1100.0,390.0,90.0,50.0,Comercial
5279,Casa Comercial,Campo Grande,0,0,0,130,2500.0,0.0,150.0,19.23,Comercial
5280,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,31,1600.0,1068.0,246.0,51.61,Comercial
5281,Conjunto Comercial/Sala,Santo Cristo,0,80,0,6000,390000.0,115000.0,0.0,65.0,Comercial
5282,Conjunto Comercial/Sala,Barra da Tijuca,0,19,0,950,160664.0,0.0,0.0,169.12,Comercial
5283,Conjunto Comercial/Sala,Freguesia (Jacarepaguá),0,1,0,24,1000.0,296.0,0.0,41.67,Comercial
5284,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,29,1600.0,1100.0,0.0,55.17,Comercial
5285,Loja Shopping/ Ct Comercial,Centro,0,0,0,10,4500.0,0.0,73.0,450.0,Comercial
5286,Conjunto Comercial/Sala,Centro,0,0,0,58,1244.0,2235.0,86.0,21.45,Comercial
5287,Conjunto Comercial/Sala,Copacabana,0,1,0,166,7000.0,3400.0,6468.0,42.17,Comercial
5288,Conjunto Comercial/Sala,Centro,0,0,0,323,12000.0,5520.0,0.0,37.15,Comercial
5289,Galpão/Depósito/Armazém,Bonsucesso,0,0,0,411,11000.0,0.0,12681.0,26.76,Comercial
5290,Galpão/Depósito/Armazém,Bonsucesso,0,20,0,800,6000.0,0.0,252.0,7.5,Comercial
5291,Prédio Inteiro,Centro,0,0,0,675,35000.0,0.0,0.0,51.85,Comercial
5292,Conjunto Comercial/Sala,Centro,0,0,0,29,600.0,650.0,0.0,20.69,Comercial
5293,Conjunto Comercial/Sala,Del Castilho,0,1,0,28,1000.0,800.0,0.0,35.71,Comercial
5294,Galpão/Depósito/Armazém,Olaria,0,0,0,3800,65000.0,0.0,2000.0,17.11,Comercial
5295,Conjunto Comercial/Sala,Centro,0,0,0,43,600.0,1190.0,242.0,13.95,Comercial
5296,Conjunto Comercial/Sala,Centro,0,0,0,219,18000.0,4312.0,1218.0,82.19,Comercial
5297,Loja/Salão,Barra da Tijuca,0,3,0,450,30000.0,10112.0,6375.0,66.67,Comercial
5298,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,59,1800.0,1958.0,405.0,30.51,Comercial
5299,Loja/Salão,Taquara,0,0,0,84,2500.0,0.0,0.0,29.76,Comercial
5300,Conjunto Comercial/Sala,Centro,0,3,0,1322,125590.0,33050.0,6610.0,95.0,Comercial
5301,Conjunto Comercial/Sala,Leblon,0,2,0,150,35000.0,7623.0,0.0,233.33,Comercial
5302,Conjunto Comercial/Sala,Centro,0,0,0,201,8400.0,4302.0,1245.0,41.79,Comercial
5303,Galpão/Depósito/Armazém,Barra da Tijuca,0,0,0,140,4900.0,0.0,0.0,35.0,Comercial
5304,Conjunto Comercial/Sala,Centro,0,0,0,6,1227.0,0.0,0.0,204.5,Comercial
5305,Prédio Inteiro,Botafogo,0,0,0,1200,80000.0,0.0,3107.0,66.67,Comercial
5306,Prédio Inteiro,Santo Cristo,0,0,0,500,5500.0,0.0,600.0,11.0,Comercial
5307,Conjunto Comercial/Sala,Botafogo,0,3,0,134,12000.0,5111.0,816.0,89.55,Comercial
5308,Conjunto Comercial/Sala,Ipanema,0,0,0,45,4500.0,1400.0,400.0,100.0,Comercial
5309,Conjunto Comercial/Sala,Centro,0,0,0,30,600.0,370.0,185.0,20.0,Comercial
5310,Conjunto Comercial/Sala,Freguesia (Jacarepaguá),0,1,0,23,500.0,530.0,47.0,21.74,Comercial
5311,Conjunto Comercial/Sala,Centro,0,0,0,150,2000.0,2400.0,520.0,13.33,Comercial
5312,Conjunto Comercial/Sala,Centro,0,0,0,170,5450.0,500.0,553.0,32.06,Comercial
5313,Conjunto Comercial/Sala,Cidade Nova,0,7,0,1102,77111.0,26988.0,1927.0,69.97,Comercial
5314,Conjunto Comercial/Sala,Centro,0,0,0,80,3200.0,806.0,320.0,40.0,Comercial
5315,Box/Garagem,Centro,0,0,0,0,270.0,0.0,0.0,inf,Comercial
5316,Conjunto Comercial/Sala,Centro,0,0,0,35,600.0,594.0,134.0,17.14,Comercial
5317,Loja/Salão,Freguesia (Jacarepaguá),0,0,0,120,9900.0,701.0,2003.0,82.5,Comercial
5318,Conjunto Comercial/Sala,Recreio dos Bandeirantes,0,1,0,26,600.0,441.0,170.0,23.08,Comercial
5319,Conjunto Comercial/Sala,Recreio dos Bandeirantes,0,1,0,30,1000.0,400.0,1.0,33.33,Comercial
5320,Conjunto Comercial/Sala,Del Castilho,0,1,0,30,1200.0,800.0,40.0,40.0,Comercial
5321,Conjunto Comercial/Sala,Centro,0,0,0,165,7920.0,3390.0,715.0,48.0,Comercial
5322,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,50,1800.0,980.0,0.0,36.0,Comercial
5323,Loja/Salão,Copacabana,0,0,0,132,11000.0,772.0,1258.0,83.33,Comercial
5324,Conjunto Comercial/Sala,Centro,0,0,0,340,15343.0,7439.0,2146.0,45.13,Comercial
5325,Conjunto Comercial/Sala,Centro,0,0,0,200,6800.0,0.0,0.0,34.0,Comercial
5326,Loja/Salão,Botafogo,0,0,0,184,12000.0,0.0,837.0,65.22,Comercial
5327,Prédio Inteiro,Centro,0,0,0,1042,28000.0,0.0,7033.0,26.87,Comercial
5328,Loja Shopping/ Ct Comercial,Recreio dos Bandeirantes,0,0,0,50,3500.0,250.0,2451.0,70.0,Comercial
5329,Conjunto Comercial/Sala,Barra da Tijuca,0,4,0,235,10000.0,4297.0,385.0,42.55,Comercial
5330,Conjunto Comercial/Sala,Centro,0,0,0,25,700.0,409.0,83.0,28.0,Comercial
5331,Prédio Inteiro,Méier,0,10,0,2000,30000.0,0.0,6600.0,15.0,Comercial
5332,Conjunto Comercial/Sala,Centro,0,0,0,360,14000.0,3767.0,1770.0,38.89,Comercial
5333,Galpão/Depósito/Armazém,Taquara,0,2,0,200,2500.0,0.0,60.0,12.5,Comercial
5334,Conjunto Comercial/Sala,Centro,0,0,0,200,9950.0,4960.0,971.0,49.75,Comercial
5335,Conjunto Comercial/Sala,Centro,0,0,0,60,700.0,1075.0,219.0,11.67,Comercial
5336,Galpão/Depósito/Armazém,Olaria,0,0,0,1236,12000.0,0.0,2426.0,9.71,Comercial
5337,Conjunto Comercial/Sala,Centro,0,0,0,90,5500.0,2700.0,362.0,61.11,Comercial
5338,Conjunto Comercial/Sala,Pilares,0,1,0,30,700.0,450.0,0.0,23.33,Comercial
5339,Galpão/Depósito/Armazém,Camorim,0,0,0,800,9000.0,0.0,12000.0,11.25,Comercial
5340,Conjunto Comercial/Sala,Barra da Tijuca,0,6,0,165,6500.0,3000.0,900.0,39.39,Comercial
5341,Conjunto Comercial/Sala,Tijuca,0,0,0,100,820.0,0.0,814.0,8.2,Comercial
5342,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,80,3200.0,1079.0,883.0,40.0,Comercial
5343,Conjunto Comercial/Sala,Copacabana,0,0,0,300,9700.0,3000.0,1607.0,32.33,Comercial
5344,Conjunto Comercial/Sala,Centro,0,0,0,64,580.0,960.0,259.0,9.06,Comercial
5345,Loja/Salão,Praça da Bandeira,0,0,0,180,5000.0,0.0,0.0,27.78,Comercial
5346,Conjunto Comercial/Sala,Copacabana,0,0,0,30,1000.0,700.0,100.0,33.33,Comercial
5347,Conjunto Comercial/Sala,Centro,0,0,0,33,900.0,750.0,148.0,27.27,Comercial
5348,Conjunto Comercial/Sala,Centro,0,0,0,310,8500.0,4200.0,1130.0,27.42,Comercial
5349,Conjunto Comercial/Sala,Castelo,0,0,0,28,870.0,432.0,135.0,31.07,Comercial
5350,Galpão/Depósito/Armazém,Centro,0,83,0,34677,898134.0,0.0,0.0,25.9,Comercial
5351,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,36,1600.0,700.0,190.0,44.44,Comercial
5352,Conjunto Comercial/Sala,Centro,0,0,0,90,1000.0,1886.0,318.0,11.11,Comercial
5353,Galpão/Depósito/Armazém,Campo Grande,0,4,0,1601,27217.0,4418.0,960.0,17.0,Comercial
5354,Conjunto Comercial/Sala,Centro,0,14,0,600,20000.0,2430.0,1318.0,33.33,Comercial
5355,Prédio Inteiro,São Cristóvão,0,4,0,864,12000.0,0.0,0.0,13.89,Comercial
5356,Galpão/Depósito/Armazém,Del Castilho,0,0,0,1200,13000.0,0.0,34.0,10.83,Comercial
5357,Loja Shopping/ Ct Comercial,Ipanema,0,1,0,28,4500.0,1500.0,450.0,160.71,Comercial
5358,Conjunto Comercial/Sala,Barra da Tijuca,0,2,0,65,3000.0,2801.0,696.0,46.15,Comercial
5359,Conjunto Comercial/Sala,Centro,0,0,0,31,450.0,660.0,84.0,14.52,Comercial
5360,Conjunto Comercial/Sala,Centro,0,0,0,156,7000.0,1100.0,0.0,44.87,Comercial
5361,Galpão/Depósito/Armazém,Gardênia Azul,0,0,0,500,7500.0,0.0,425.0,15.0,Comercial
5362,Conjunto Comercial/Sala,Taquara,0,1,0,23,500.0,394.0,56.0,21.74,Comercial
5363,Conjunto Comercial/Sala,Freguesia (Jacarepaguá),0,0,0,30,600.0,700.0,70.0,20.0,Comercial
5364,Conjunto Comercial/Sala,Centro,0,1,0,27,750.0,550.0,0.0,27.78,Comercial
5365,Conjunto Comercial/Sala,Centro,0,6,0,262,39324.0,5164.0,0.0,150.09,Comercial
5366,Galpão/Depósito/Armazém,Ramos,0,6,0,400,4100.0,0.0,500.0,10.25,Comercial
5367,Conjunto Comercial/Sala,Botafogo,0,3,0,240,19000.0,9000.0,1600.0,79.17,Comercial
5368,Conjunto Comercial/Sala,Centro,0,8,0,361,28880.0,8375.0,2581.0,80.0,Comercial
5369,Conjunto Comercial/Sala,Vicente de Carvalho,0,2,0,53,2400.0,1500.0,0.0,45.28,Comercial
5370,Conjunto Comercial/Sala,Centro,0,5,0,541,47674.0,9210.0,0.0,88.12,Comercial
5371,Conjunto Comercial/Sala,Barra da Tijuca,0,3,0,75,2400.0,1800.0,0.0,32.0,Comercial
5372,Conjunto Comercial/Sala,Centro,0,1,0,36,1500.0,625.0,779.0,41.67,Comercial
5373,Conjunto Comercial/Sala,Santo Cristo,0,5,0,170,8000.0,3500.0,800.0,47.06,Comercial
5374,Casa Comercial,Itanhangá,0,2,0,350,9000.0,1.0,0.0,25.71,Comercial
5375,Galpão/Depósito/Armazém,Recreio dos Bandeirantes,0,0,0,2000,23000.0,0.0,1088.0,11.5,Comercial
5376,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,32,950.0,947.0,253.0,29.69,Comercial
5377,Conjunto Comercial/Sala,Centro,0,0,0,42,1800.0,350.0,91.0,42.86,Comercial
5378,Conjunto Comercial/Sala,Centro,0,0,0,29,490.0,660.0,116.0,16.9,Comercial
5379,Loja/Salão,Maracanã,0,0,0,800,25000.0,0.0,0.0,31.25,Comercial
5380,Loja Shopping/ Ct Comercial,Gávea,0,0,0,122,13900.0,5200.0,0.0,113.93,Comercial
5381,Loja/Salão,Senador Vasconcelos,0,0,0,100,3000.0,0.0,0.0,30.0,Comercial
5382,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,27,1800.0,1800.0,112.0,66.67,Comercial
5383,Loja Shopping/ Ct Comercial,Ipanema,0,1,0,30,2500.0,1400.0,220.0,83.33,Comercial
5384,Prédio Inteiro,Barra da Tijuca,0,27,0,1300,130000.0,0.0,13000.0,100.0,Comercial
5385,Conjunto Comercial/Sala,Vicente de Carvalho,0,1,0,25,900.0,648.0,2.0,36.0,Comercial
5386,Conjunto Comercial/Sala,Copacabana,0,0,0,30,750.0,640.0,178.0,25.0,Comercial
5387,Conjunto Comercial/Sala,Recreio dos Bandeirantes,0,1,0,28,1300.0,250.0,0.0,46.43,Comercial
5388,Conjunto Comercial/Sala,Centro,0,0,0,106,3500.0,2112.0,505.0,33.02,Comercial
5389,Conjunto Comercial/Sala,Barra da Tijuca,0,0,0,60,1100.0,2730.0,11620.0,18.33,Comercial
5390,Conjunto Comercial/Sala,Leblon,0,0,0,300,60000.0,3000.0,1960.0,200.0,Comercial
5391,Conjunto Comercial/Sala,Centro,0,0,0,38,1000.0,1200.0,121.0,26.32,Comercial
5392,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,22,1100.0,650.0,130.0,50.0,Comercial
5393,Conjunto Comercial/Sala,Taquara,0,0,0,60,700.0,0.0,87.0,11.67,Comercial
5394,Conjunto Comercial/Sala,Centro,0,0,0,20,500.0,390.0,0.0,25.0,Comercial
5395,Casa Comercial,Vila Isabel,0,4,0,180,3700.0,0.0,100.0,20.56,Comercial
5396,Conjunto Comercial/Sala,Centro,0,0,0,379,15160.0,5613.0,1843.0,40.0,Comercial
5397,Conjunto Comercial/Sala,Centro,0,8,0,801,130000.0,30154.0,2926.0,162.3,Comercial
5398,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,35,1200.0,1200.0,245.0,34.29,Comercial
5399,Conjunto Comercial/Sala,Jardim Botânico,0,1,0,51,3200.0,1100.0,664.0,62.75,Comercial
5400,Loja/Salão,Campo Grande,0,0,0,45,1200.0,0.0,0.0,26.67,Comercial
5401,Conjunto Comercial/Sala,Jacarepaguá,0,2,0,91,2350.0,1117.0,105.0,25.82,Comercial
5402,Conjunto Comercial/Sala,Cachambi,0,1,0,28,1000.0,757.0,101.0,35.71,Comercial
5403,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,30,1200.0,979.0,160.0,40.0,Comercial
5404,Galpão/Depósito/Armazém,Curicica,0,6,0,893,33934.0,5340.0,3107.0,38.0,Comercial
5405,Conjunto Comercial/Sala,Centro,0,0,0,35,450.0,1012.0,0.0,12.86,Comercial
5406,Conjunto Comercial/Sala,Centro,0,0,0,1141,62744.0,22109.0,3172.0,54.99,Comercial
